Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,
408.367981,18.060946,-0.798031,408.367981,17.904265,-0.747457,408.367981,17.910802,-0.854748,408.367981,18.086335,-0.694895,408.367981,18.038191,-0.796712,408.367981,17.985056,-0.973768,408.367981,17.981573,-0.596382,408.367981,18.054933,-0.628512,
408.869690,18.050059,-0.943312,408.869690,17.958190,-0.622307,408.869690,17.950346,-1.122175,408.869690,18.078244,-0.653862,408.869690,18.016450,-0.844584,408.869690,17.993026,-0.964454,408.869690,18.034492,-0.591761,408.869690,18.074082,-0.684103,
409.371429,18.084953,-0.867008,409.371429,17.973100,-0.660100,409.371429,17.957340,-1.000541,409.371429,18.053031,-0.716860,409.371429,18.014597,-0.857250,409.371429,17.980626,-0.877176,409.371429,18.003300,-0.662768,409.371429,18.019132,-0.631729,
409.873169,18.061934,-0.799033,409.873169,17.953861,-0.636868,409.873169,18.000658,-1.045345,409.873169,18.104547,-0.814857,409.873169,17.990468,-0.946783,409.873169,18.034078,-0.894773,409.873169,18.019884,-0.458121,409.873169,18.017753,-0.563602,
410.374908,18.088952,-0.954342,410.374908,17.909157,-0.802984,410.374908,17.968100,-0.802587,410.374908,18.107769,-0.801669,410.374908,17.979073,-0.904285,410.374908,17.987480,-0.930398,410.374908,18.010367,-0.599663,410.374908,18.015085,-0.777586,
410.876648,18.099386,-0.754043,410.876648,17.972507,-0.621984,410.876648,17.998481,-1.025899,410.876648,18.120748,-0.832135,410.876648,18.036926,-0.855159,410.876648,17.978225,-0.980872,410.876648,18.014802,-0.454633,410.876648,18.061070,-0.807700,
411.378418,18.082041,-1.015523,411.378418,17.965745,-0.807892,411.378418,17.956994,-0.965379,411.378418,18.111442,-0.699727,411.378418,18.019392,-0.853377,411.378418,18.014950,-0.885566,411.378418,18.025218,-0.544543,411.378418,18.094621,-0.631022,
411.880188,18.029126,-0.917898,411.880188,17.937669,-0.821235,411.880188,17.944233,-1.097640,411.880188,18.061291,-0.760546,411.880188,17.994854,-0.863479,411.880188,17.967630,-0.913776,411.880188,17.973732,-0.468953,411.880188,18.056489,-0.606053,
412.381958,18.094044,-0.806128,412.381958,17.953152,-0.803868,412.381958,17.988729,-0.904047,412.381958,18.130425,-0.670931,412.381958,17.990609,-0.746888,412.381958,17.993218,-0.999944,412.381958,18.037155,-0.396564,412.381958,18.040211,-0.686524,
412.883759,18.086865,-0.890485,412.883759,17.959171,-0.811060,412.883759,17.925021,-1.013610,412.883759,18.117020,-0.797593,412.883759,18.039066,-0.831005,412.883759,18.023871,-0.841677,412.883759,18.013515,-0.397848,412.883759,18.062717,-0.581455,
413.385559,18.091942,-0.773227,413.385559,17.979567,-0.779880,413.385559,17.977445,-1.052188,413.385559,18.065265,-0.732652,413.385559,18.005875,-0.759251,413.385559,17.956613,-0.963250,413.385559,18.022257,-0.403752,413.385559,18.031183,-0.831641,
413.887360,18.044377,-0.997201,413.887360,17.958909,-0.747617,413.887360,17.953256,-1.010835,413.887360,18.076060,-0.900795,413.887360,17.994354,-0.734435,413.887360,17.963350,-0.900095,413.887360,18.012537,-0.423457,413.887360,18.014717,-0.507532,
414.389191,18.112010,-0.845252,414.389191,17.935947,-0.724788,414.389191,17.969828,-0.988317,414.389191,18.079440,-0.854167,414.389191,18.046137,-0.902630,414.389191,17.965803,-0.738850,414.389191,18.025577,-0.499012,414.389191,18.034553,-0.714098,
414.891022,18.108801,-0.916329,414.891022,17.954312,-0.780983,414.891022,17.998549,-0.943089,414.891022,18.117971,-0.881559,414.891022,18.022886,-0.884201,414.891022,18.058499,-0.735832,414.891022,18.020320,-0.428686,414.891022,18.061334,-0.688667,
415.392853,18.055187,-0.994138,415.392853,17.982174,-0.881869,415.392853,17.986852,-1.001161,415.392853,18.079683,-0.758441,415.392853,17.978596,-0.688563,415.392853,17.999429,-0.889872,415.392853,18.016812,-0.482892,415.392853,18.086488,-0.551924,
415.894684,18.086269,-0.770443,415.894684,17.986806,-0.706722,415.894684,17.925115,-0.908272,415.894684,18.123870,-0.770338,415.894684,18.037483,-0.869448,415.894684,17.994381,-0.887280,415.894684,17.986911,-0.681999,415.894684,18.080288,-0.532980,
416.396545,18.090383,-0.980105,416.396545,17.958308,-0.799881,416.396545,17.971446,-0.943923,416.396545,18.105855,-0.930805,416.396545,17.986987,-0.891044,416.396545,17.997734,-0.923388,416.396545,18.031603,-0.378229,416.396545,18.058836,-0.553948,
416.898407,18.091437,-0.932660,416.898407,17.977184,-0.739867,416.898407,18.034878,-1.059117,416.898407,18.095636,-0.819166,416.898407,17.992787,-0.954825,416.898407,18.010349,-0.908772,416.898407,18.027416,-0.627508,416.898407,18.081268,-0.679579,
417.400299,18.104494,-0.801876,417.400299,17.948817,-0.933235,417.400299,18.018540,-0.978428,417.400299,18.097276,-0.658795,417.400299,18.021653,-0.781501,417.400299,18.042962,-0.940215,417.400299,18.041124,-0.450911,417.400299,18.096168,-0.621829,
417.902191,18.109931,-0.878405,417.902191,18.029742,-0.680122,417.902191,18.016094,-0.919045,417.902191,18.076724,-0.925314,417.902191,17.998311,-1.031964,417.902191,18.011020,-0.817637,417.902191,18.033185,-0.442917,417.902191,18.072578,-0.698990,
418.404083,18.093216,-0.894023,418.404083,17.965559,-0.763201,418.404083,18.004270,-0.991153,418.404083,18.088856,-0.777251,418.404083,18.007027,-0.869542,418.404083,17.999121,-0.800515,418.404083,18.033859,-0.513982,418.404083,18.071497,-0.493549,
418.905975,18.115132,-0.848214,418.905975,17.973648,-0.692865,418.905975,17.972679,-1.156740,418.905975,18.095427,-0.866205,418.905975,18.068933,-0.741652,418.905975,18.030190,-0.869769,418.905975,18.044910,-0.423007,418.905975,18.060344,-0.485622,
419.407898,18.119144,-1.039829,419.407898,17.995945,-0.834956,419.407898,18.003347,-1.143516,419.407898,18.105790,-0.679814,419.407898,18.043781,-0.841558,419.407898,17.958301,-0.849815,419.407898,18.030634,-0.528669,419.407898,18.102644,-0.627643,
419.909821,18.057356,-0.796003,419.909821,17.961160,-0.759868,419.909821,18.021785,-1.104376,419.909821,18.099095,-0.794543,419.909821,18.023008,-0.830551,419.909821,17.997907,-0.950516,419.909821,18.011922,-0.571221,419.909821,18.057344,-0.653299,
420.411743,18.049139,-0.993851,420.411743,18.018179,-0.693487,420.411743,18.036929,-1.034431,420.411743,18.112779,-0.926353,420.411743,18.033331,-0.828458,420.411743,18.016324,-0.818960,420.411743,18.050746,-0.417906,420.411743,18.094532,-0.587405,
420.913696,18.036030,-0.919970,420.913696,17.987208,-0.581276,420.913696,17.956502,-0.900805,420.913696,18.105233,-0.746023,420.913696,18.033372,-0.771759,420.913696,18.022410,-0.821213,420.913696,18.107401,-0.412184,420.913696,18.096840,-0.725411,
421.415649,18.133029,-0.955804,421.415649,18.011477,-0.668132,421.415649,18.017768,-0.809424,421.415649,18.115217,-0.870275,421.415649,18.037273,-0.911397,421.415649,18.002362,-0.744584,421.415649,18.059833,-0.517810,421.415649,18.049016,-0.622142,
421.917603,18.076677,-1.112865,421.917603,17.970150,-0.788079,421.917603,18.038425,-1.080104,421.917603,18.098894,-0.762642,421.917603,18.000023,-0.894838,421.917603,18.040326,-0.836422,421.917603,18.009235,-0.527487,421.917603,18.088321,-0.639671,
422.419586,18.061455,-0.921935,422.419586,17.993120,-0.746859,422.419586,17.967246,-1.134822,422.419586,18.109566,-0.865070,422.419586,18.044410,-0.791479,422.419586,17.971393,-0.926775,422.419586,18.052789,-0.506822,422.419586,18.095011,-0.521945,
422.921539,18.101136,-0.938392,422.921539,18.025703,-0.790298,422.921539,18.006338,-0.917690,422.921539,18.109096,-0.731060,422.921539,18.008203,-0.902466,422.921539,18.042223,-0.814691,422.921539,18.053134,-0.481378,422.921539,18.076120,-0.565692,
423.423553,18.085311,-0.996416,423.423553,17.998616,-0.777941,423.423553,17.980961,-1.012828,423.423553,18.105473,-0.534481,423.423553,18.058520,-0.756720,423.423553,18.019179,-0.742891,423.423553,18.013529,-0.363952,423.423553,18.037014,-0.447146,
423.925537,18.052531,-0.753656,423.925537,18.052756,-0.846454,423.925537,18.027393,-1.029685,423.925537,18.132656,-0.669008,423.925537,18.055524,-0.853160,423.925537,18.038877,-0.952952,423.925537,18.015724,-0.544422,423.925537,18.096359,-0.618247,
424.427551,18.062354,-0.764226,424.427551,17.978610,-0.822864,424.427551,18.013373,-0.987080,424.427551,18.118290,-0.800415,424.427551,18.035794,-0.785850,424.427551,17.999278,-0.837861,424.427551,18.034062,-0.440739,424.427551,18.079626,-0.706673,
424.929565,18.088443,-0.854013,424.929565,17.966806,-0.780153,424.929565,17.997869,-0.901090,424.929565,18.110124,-0.899949,424.929565,18.031286,-0.912768,424.929565,18.007284,-0.845600,424.929565,18.057804,-0.373769,424.929565,18.055327,-0.727375,
425.431580,18.099872,-0.940936,425.431580,18.009008,-0.763878,425.431580,18.038776,-0.932756,425.431580,18.120246,-0.873481,425.431580,18.079639,-0.874638,425.431580,18.026873,-0.694591,425.431580,18.090956,-0.506961,425.431580,18.088856,-0.665056,
425.933624,18.061160,-0.880542,425.933624,17.990947,-0.736398,425.933624,17.999642,-1.058918,425.933624,18.148474,-0.955850,425.933624,18.055778,-0.688085,425.933624,18.008659,-0.860990,425.933624,18.061598,-0.393661,425.933624,18.100325,-0.467182,
426.435669,18.101612,-0.891657,426.435669,17.988003,-0.728082,426.435669,17.998635,-0.979511,426.435669,18.115196,-0.686497,426.435669,18.065386,-0.849509,426.435669,17.999273,-0.818597,426.435669,18.060302,-0.463175,426.435669,18.082214,-0.599550,
426.937744,18.102818,-0.898948,426.937744,17.979942,-0.663232,426.937744,17.988765,-1.112765,426.937744,18.095153,-0.714042,426.937744,18.046404,-0.957462,426.937744,17.998338,-0.751779,426.937744,18.056909,-0.532505,426.937744,18.075872,-0.651958,
427.439789,18.056487,-0.874611,427.439789,18.028383,-0.756941,427.439789,18.004124,-1.142220,427.439789,18.138805,-0.724609,427.439789,18.023692,-0.816613,427.439789,17.999279,-0.813854,427.439789,18.074165,-0.468127,427.439789,18.075523,-0.572131,
427.941864,18.115160,-0.992665,427.941864,18.018664,-0.792494,427.941864,18.052286,-0.932054,427.941864,18.149940,-0.760374,427.941864,18.037699,-0.784417,427.941864,18.072510,-0.837782,427.941864,18.054798,-0.413952,427.941864,18.119011,-0.663755,
428.443939,18.149471,-0.982213,428.443939,17.997237,-0.806069,428.443939,18.043016,-1.153128,428.443939,18.122185,-0.898566,428.443939,18.036440,-0.861797,428.443939,18.046106,-0.814610,428.443939,18.035866,-0.473297,428.443939,18.108057,-0.566213,
428.946045,18.104421,-1.079040,428.946045,17.999370,-0.688478,428.946045,18.026468,-0.966773,428.946045,18.137492,-0.866305,428.946045,18.049145,-0.835216,428.946045,18.070904,-0.819993,428.946045,18.071353,-0.542824,428.946045,18.079887,-0.623548,
429.448151,18.124900,-0.946708,429.448151,17.992536,-0.767599,429.448151,18.028701,-1.019285,429.448151,18.117773,-0.816190,429.448151,18.061688,-0.987054,429.448151,18.058103,-0.746490,429.448151,18.090070,-0.481551,429.448151,18.069014,-0.633941,
429.950256,18.073932,-0.925847,429.950256,18.007517,-0.757838,429.950256,18.019973,-0.849599,429.950256,18.105589,-0.838329,429.950256,18.030594,-0.851118,429.950256,18.051825,-0.845535,429.950256,18.044095,-0.363517,429.950256,18.077085,-0.779575,
430.452393,18.079593,-1.024107,430.452393,17.990399,-0.741682,430.452393,18.008574,-0.958383,430.452393,18.128582,-0.684533,430.452393,18.081668,-0.749287,430.452393,18.002614,-0.958579,430.452393,18.061663,-0.569656,430.452393,18.097879,-0.601565,
430.954498,18.098446,-1.039422,430.954498,18.004356,-0.739082,430.954498,18.000398,-1.095563,430.954498,18.124710,-0.840542,430.954498,18.083417,-0.958527,430.954498,18.020140,-0.807995,430.954498,18.059835,-0.392786,430.954498,18.081569,-0.727182,
431.456665,18.073999,-0.894366,431.456665,18.014976,-0.750792,431.456665,18.033643,-1.013451,431.456665,18.127864,-0.823427,431.456665,18.052382,-0.716584,431.456665,18.060944,-0.880199,431.456665,18.055189,-0.324439,431.456665,18.062128,-0.642315,
431.958801,18.096666,-0.908506,431.958801,18.010242,-0.712571,431.958801,18.014983,-1.089986,431.958801,18.109646,-0.817661,431.958801,18.028843,-0.900849,431.958801,18.000929,-0.808721,431.958801,18.036974,-0.491154,431.958801,18.075551,-0.563698,
432.460968,18.106241,-1.025371,432.460968,18.023884,-0.810737,432.460968,18.048216,-1.076737,432.460968,18.123385,-0.778809,432.460968,18.017062,-0.968126,432.460968,18.018322,-0.834057,432.460968,18.074413,-0.402297,432.460968,18.053420,-0.645908,
432.963135,18.122672,-0.912915,432.963135,17.993499,-0.781679,432.963135,18.049980,-0.967068,432.963135,18.109992,-0.875296,432.963135,18.037630,-0.884277,432.963135,17.991016,-0.852970,432.963135,18.044197,-0.615017,432.963135,18.072114,-0.578328,
433.465302,18.089335,-1.027539,433.465302,18.016348,-0.709700,433.465302,18.023630,-0.971903,433.465302,18.132130,-0.910803,433.465302,18.058506,-0.759572,433.465302,18.010723,-0.799442,433.465302,18.079314,-0.402009,433.465302,18.064202,-0.671036,
433.967499,18.100375,-1.066178,433.967499,17.970251,-0.719010,433.967499,18.009606,-0.912941,433.967499,18.117676,-0.904389,433.967499,18.054180,-0.909952,433.967499,18.034606,-0.883397,433.967499,18.055750,-0.471796,433.967499,18.072232,-0.539207,
434.469696,18.148321,-0.977166,434.469696,18.029819,-0.731608,434.469696,18.062004,-1.007172,434.469696,18.110626,-0.844861,434.469696,18.033701,-0.825489,434.469696,18.052384,-0.780291,434.469696,18.055819,-0.581865,434.469696,18.081913,-0.524867,
434.971893,18.144252,-0.949492,434.971893,18.046535,-0.692787,434.971893,18.024014,-1.053640,434.971893,18.150130,-0.728439,434.971893,18.083951,-1.003027,434.971893,18.037493,-0.743600,434.971893,18.072285,-0.515887,434.971893,18.088964,-0.624192,
435.474121,18.085996,-0.962340,435.474121,18.014449,-0.725215,435.474121,18.047442,-0.876319,435.474121,18.151641,-0.648945,435.474121,18.064541,-0.740527,435.474121,18.030646,-0.874233,435.474121,18.104765,-0.466567,435.474121,18.096365,-0.593276,
435.976318,18.119140,-1.034764,435.976318,18.033391,-0.742211,435.976318,18.036179,-0.957923,435.976318,18.157420,-0.868155,435.976318,18.068550,-0.795718,435.976318,18.075969,-0.779136,435.976318,18.053783,-0.416616,435.976318,18.094148,-0.663787,
436.478577,18.058992,-1.040054,436.478577,18.005339,-0.645795,436.478577,18.031673,-1.011837,436.478577,18.125412,-0.879030,436.478577,18.038211,-0.900878,436.478577,18.046441,-0.669830,436.478577,18.056423,-0.436667,436.478577,18.089210,-0.752453,
436.980804,18.100464,-0.950872,436.980804,18.003668,-0.723604,436.980804,18.047487,-1.045098,436.980804,18.144303,-0.878085,436.980804,18.051990,-0.971745,436.980804,18.075374,-0.713099,436.980804,18.075838,-0.462429,436.980804,18.088223,-0.648528,
437.483063,18.124243,-1.013620,437.483063,17.993520,-0.794331,437.483063,18.006772,-0.965674,437.483063,18.167384,-0.800316,437.483063,18.045096,-0.714606,437.483063,18.042064,-0.833322,437.483063,18.108289,-0.423671,437.483063,18.070807,-0.590867,
437.985321,18.084761,-1.039826,437.985321,18.012221,-0.847414,437.985321,18.029677,-1.030884,437.985321,18.151173,-0.741123,437.985321,18.050533,-0.965694,437.985321,18.021614,-0.757549,437.985321,18.069804,-0.336029,437.985321,18.068264,-0.606182,
438.487579,18.115718,-0.984430,438.487579,18.013466,-0.692532,438.487579,18.073368,-0.939527,438.487579,18.141893,-0.891925,438.487579,18.070713,-0.758241,438.487579,18.034035,-0.743908,438.487579,18.117760,-0.460167,438.487579,18.085289,-0.699262,
438.989868,18.095636,-1.033824,438.989868,18.008954,-0.754579,438.989868,18.034739,-1.018473,438.989868,18.138681,-0.770530,438.989868,18.035380,-0.774210,438.989868,18.034000,-0.818881,438.989868,18.060167,-0.426109,438.989868,18.082998,-0.583503,
439.492157,18.084868,-1.047880,439.492157,18.012959,-0.654099,439.492157,18.029835,-0.961338,439.492157,18.129604,-0.902647,439.492157,18.052766,-0.786649,439.492157,18.038142,-0.720890,439.492157,18.119533,-0.541013,439.492157,18.114205,-0.609183,
439.994446,18.073258,-1.106898,439.994446,17.988732,-0.795419,439.994446,18.059509,-0.989020,439.994446,18.137854,-0.972916,439.994446,18.008798,-0.884880,439.994446,18.051194,-0.768714,439.994446,18.085487,-0.403749,439.994446,18.060405,-0.673713,
440.496765,18.085701,-1.105842,440.496765,18.014486,-0.798844,440.496765,18.017068,-0.891743,440.496765,18.137419,-0.850193,440.496765,18.084462,-0.752132,440.496765,18.015500,-0.822316,440.496765,18.089347,-0.394549,440.496765,18.088754,-0.583762,
440.999084,18.086019,-0.914890,440.999084,18.032342,-0.750517,440.999084,18.053367,-1.016271,440.999084,18.155366,-0.996612,440.999084,18.076851,-0.796304,440.999084,18.041078,-0.676352,440.999084,18.066431,-0.517909,440.999084,18.076337,-0.527775,
441.501404,18.079087,-1.042827,441.501404,18.012479,-0.788417,441.501404,18.065445,-0.964884,441.501404,18.111005,-0.656243,441.501404,18.046072,-0.720595,441.501404,18.000167,-0.769818,441.501404,18.073515,-0.458226,441.501404,18.098241,-0.704057,
442.003754,18.112078,-0.972701,442.003754,18.011448,-0.597617,442.003754,17.993968,-0.940222,442.003754,18.149661,-0.854479,442.003754,18.044785,-0.855832,442.003754,18.037885,-0.750668,442.003754,18.063146,-0.448593,442.003754,18.124115,-0.554628,
442.506073,18.111190,-1.124681,442.506073,18.029021,-0.829303,442.506073,18.031584,-0.894440,442.506073,18.130751,-0.854128,442.506073,18.040244,-0.807132,442.506073,18.041720,-0.858639,442.506073,18.052861,-0.425464,442.506073,18.071061,-0.587508,
443.008423,18.061879,-1.041049,443.008423,18.035963,-0.745468,443.008423,18.036593,-0.940851,443.008423,18.135065,-0.886299,443.008423,18.053752,-0.866643,443.008423,18.028360,-0.579417,443.008423,18.066028,-0.449192,443.008423,18.090621,-0.626759,
443.510803,18.082915,-1.085888,443.510803,18.042548,-0.846345,443.510803,18.048557,-1.143267,443.510803,18.144762,-0.862916,443.510803,18.067109,-0.830677,443.510803,18.046922,-0.751231,443.510803,18.104909,-0.512547,443.510803,18.090744,-0.620869,
444.013184,18.101562,-0.959684,444.013184,18.039413,-0.725245,444.013184,18.045184,-0.977256,444.013184,18.150435,-0.964400,444.013184,18.029606,-0.759571,444.013184,18.046543,-0.736803,444.013184,18.063645,-0.488818,444.013184,18.112448,-0.648684,
444.515564,18.091041,-1.146985,444.515564,18.035052,-0.797330,444.515564,18.039146,-0.900413,444.515564,18.148204,-0.945713,444.515564,18.043296,-0.757473,444.515564,18.047702,-0.816437,444.515564,18.053748,-0.442599,444.515564,18.076068,-0.590125,
445.017944,18.095523,-1.128282,445.017944,18.008416,-0.698335,445.017944,18.045874,-1.082850,445.017944,18.179150,-0.785362,445.017944,18.053699,-0.974562,445.017944,18.056964,-0.755360,445.017944,18.069368,-0.412304,445.017944,18.125384,-0.665023,
