Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,
244.852600,7.954790,2.682847,244.852600,8.210069,0.312230,244.852600,7.964831,6.058557,244.852600,8.063151,3.194504,244.852600,8.037873,2.506115,244.852600,8.155947,2.503014,244.852600,8.033005,3.309531,244.852600,8.033520,2.917518,
245.350891,8.085286,2.443478,245.350891,8.257639,0.541948,245.350891,8.031557,5.833905,245.350891,8.146220,3.401135,245.350891,8.085267,2.410950,245.350891,8.227966,2.281543,245.350891,8.093996,3.462542,245.350891,8.102395,2.642965,
245.849197,8.100418,2.456166,245.849197,8.324964,0.313807,245.849197,8.084073,6.198429,245.849197,8.209671,3.136154,245.849197,8.156130,2.398172,245.849197,8.289253,2.562825,245.849197,8.131970,3.654157,245.849197,8.174670,2.737880,
246.347519,8.159680,2.280523,246.347519,8.413023,0.703129,246.347519,8.130131,5.940690,246.347519,8.257931,3.132041,246.347519,8.227246,2.408970,246.347519,8.348550,2.239545,246.347519,8.193380,3.257365,246.347519,8.221388,2.445348,
246.845856,8.218321,2.278220,246.845856,8.469358,0.415252,246.845856,8.169664,6.016176,246.845856,8.322038,3.327345,246.845856,8.257103,2.208754,246.845856,8.392458,2.195728,246.845856,8.244785,3.522187,246.845856,8.268831,2.660208,
247.344193,8.299280,2.682644,247.344193,8.542156,0.549320,247.344193,8.241882,6.133282,247.344193,8.423604,3.132617,247.344193,8.331041,2.466276,247.344193,8.494339,2.443335,247.344193,8.326744,3.403744,247.344193,8.348913,2.685534,
247.842560,8.344920,2.327620,247.842560,8.619727,0.526182,247.842560,8.321911,6.126940,247.842560,8.461372,3.138024,247.842560,8.385741,2.405382,247.842560,8.541996,2.419070,247.842560,8.391098,3.348864,247.842560,8.435349,2.722656,
248.340912,8.407904,2.288529,248.340912,8.680252,0.549354,248.340912,8.384241,5.845876,248.340912,8.512573,3.184649,248.340912,8.490697,2.350408,248.340912,8.607644,2.333336,248.340912,8.474503,3.364226,248.340912,8.461635,3.003135,
248.839294,8.438852,2.477689,248.839294,8.712274,0.705474,248.839294,8.427385,5.833718,248.839294,8.549779,3.162397,248.839294,8.513612,2.424800,248.839294,8.672744,2.414091,248.839294,8.516042,3.315931,248.839294,8.530379,2.760596,
249.337677,8.529282,2.341510,249.337677,8.791188,0.783495,249.337677,8.476852,6.027592,249.337677,8.634327,2.920150,249.337677,8.573781,2.134879,249.337677,8.720586,2.285619,249.337677,8.561429,3.273606,249.337677,8.599720,2.502919,
249.836090,8.594798,2.256402,249.836090,8.865318,0.975072,249.836090,8.521432,5.920254,249.836090,8.702829,3.299459,249.836090,8.621117,2.287445,249.836090,8.764755,2.337742,249.836090,8.616760,3.383414,249.836090,8.655679,2.504847,
250.334488,8.609108,2.421214,250.334488,8.879033,0.636391,250.334488,8.564210,6.030777,250.334488,8.728752,3.411162,250.334488,8.621149,2.401982,250.334488,8.854835,2.397264,250.334488,8.652994,3.275303,250.334488,8.694068,2.502082,
250.832916,8.660774,2.325481,250.832916,8.950080,0.860706,250.832916,8.661148,5.923444,250.832916,8.779944,3.194954,250.832916,8.711568,2.102521,250.832916,8.863875,2.483944,250.832916,8.740969,3.153839,250.832916,8.725805,2.485388,
251.331345,8.712802,2.094551,251.331345,9.010440,1.077033,251.331345,8.663675,5.781760,251.331345,8.827986,3.141786,251.331345,8.768241,2.308700,251.331345,8.905681,2.231820,251.331345,8.791172,3.154520,251.331345,8.782118,2.672752,
251.829788,8.788230,2.327715,251.829788,9.059443,0.998398,251.829788,8.749235,5.622179,251.829788,8.870291,3.298420,251.829788,8.830009,2.185309,251.829788,8.958591,2.356916,251.829788,8.796877,3.035714,251.829788,8.797021,2.593155,
252.328247,8.822460,2.102990,252.328247,9.132629,1.086995,252.328247,8.794936,5.937511,252.328247,8.944478,3.161123,252.328247,8.871523,2.491648,252.328247,9.017665,2.355211,252.328247,8.880773,3.308364,252.328247,8.840497,2.716077,
252.826721,8.836642,2.178898,252.826721,9.193580,1.262295,252.826721,8.838919,5.786216,252.826721,8.986462,3.293794,252.826721,8.925151,2.444712,252.826721,9.068380,2.223718,252.826721,8.917517,3.362572,252.826721,8.935061,2.501480,
253.325195,8.891440,2.263844,253.325195,9.243168,1.113215,253.325195,8.862001,5.996520,253.325195,9.044830,3.326044,253.325195,8.968116,2.407961,253.325195,9.107312,2.317946,253.325195,8.960631,3.456389,253.325195,8.969390,2.732504,
253.823685,8.963545,1.941775,253.823685,9.299535,1.329974,253.823685,8.957653,6.118191,253.823685,9.102876,3.354921,253.823685,9.067062,2.341150,253.823685,9.199105,2.453745,253.823685,9.033211,3.304387,253.823685,9.049363,2.950203,
254.322189,8.986954,2.206560,254.322189,9.353824,1.153858,254.322189,8.946389,6.060437,254.322189,9.135161,3.261445,254.322189,9.058603,2.532929,254.322189,9.202720,2.398500,254.322189,9.054593,3.390158,254.322189,9.060384,2.701329,
254.820694,9.066472,2.233473,254.820694,9.373988,1.335752,254.820694,9.012058,5.758693,254.820694,9.193437,3.178605,254.820694,9.122246,2.567273,254.820694,9.278811,2.436108,254.820694,9.073228,3.250491,254.820694,9.121694,2.922589,
255.319214,9.047630,2.388751,255.319214,9.436743,1.168854,255.319214,9.037729,6.052942,255.319214,9.210435,3.330507,255.319214,9.164152,2.623910,255.319214,9.314665,2.440404,255.319214,9.129165,3.255764,255.319214,9.150637,2.885580,
255.817749,9.113864,2.210029,255.817749,9.497916,1.279020,255.817749,9.090573,5.900043,255.817749,9.270428,3.408706,255.817749,9.177893,2.397508,255.817749,9.351758,2.272436,255.817749,9.192653,3.567492,255.817749,9.179869,2.728847,
256.316315,9.169016,2.295863,256.316315,9.563784,1.215034,256.316315,9.131551,5.611308,256.316315,9.303837,3.652088,256.316315,9.269867,2.266641,256.316315,9.395015,2.403087,256.316315,9.248926,3.632669,256.316315,9.240670,3.023067,
256.814850,9.194243,2.263616,256.814850,9.592273,1.307689,256.814850,9.165454,6.120007,256.814850,9.352960,3.382644,256.814850,9.280248,2.349288,256.814850,9.434622,2.475134,256.814850,9.304323,3.442300,256.814850,9.270397,2.808617,
257.313416,9.210111,2.161285,257.313416,9.616901,1.416812,257.313416,9.178437,5.815293,257.313416,9.370761,3.559816,257.313416,9.320909,2.487565,257.313416,9.456431,2.616313,257.313416,9.301708,3.585836,257.313416,9.297962,2.814813,
257.812012,9.267269,2.374020,257.812012,9.659588,1.439895,257.812012,9.251296,5.846473,257.812012,9.451008,3.449631,257.812012,9.386878,2.560281,257.812012,9.513095,2.788083,257.812012,9.385240,3.635972,257.812012,9.360986,2.896408,
258.310608,9.313197,2.229967,258.310608,9.721020,1.499348,258.310608,9.268621,5.882164,258.310608,9.463579,3.566292,258.310608,9.396369,2.791716,258.310608,9.523745,2.658327,258.310608,9.342352,3.450565,258.310608,9.394324,2.934185,
258.809204,9.304676,2.403084,258.809204,9.769005,1.785236,258.809204,9.320135,6.011676,258.809204,9.485310,3.474175,258.809204,9.469275,2.622697,258.809204,9.589214,2.638341,258.809204,9.400821,3.433503,258.809204,9.428722,2.985954,
259.307800,9.381263,2.491871,259.307800,9.786254,1.634506,259.307800,9.346164,6.112328,259.307800,9.554539,3.720621,259.307800,9.454281,2.566458,259.307800,9.601192,2.460993,259.307800,9.433976,3.469408,259.307800,9.444322,3.011769,
259.806427,9.412848,2.304851,259.806427,9.822347,1.853409,259.806427,9.402534,6.156964,259.806427,9.564919,3.621465,259.806427,9.517153,2.798892,259.806427,9.653746,2.748734,259.806427,9.450626,3.753743,259.806427,9.505421,3.121307,
260.305054,9.424359,2.524335,260.305054,9.859748,1.690416,260.305054,9.396498,5.992711,260.305054,9.607991,3.782158,260.305054,9.549048,2.904274,260.305054,9.663119,2.895477,260.305054,9.546210,3.556119,260.305054,9.508068,3.187251,
260.803711,9.474326,2.175582,260.803711,9.914930,1.819256,260.803711,9.437611,6.153602,260.803711,9.668685,3.815357,260.803711,9.583889,2.783031,260.803711,9.726262,2.660595,260.803711,9.555785,3.869830,260.803711,9.541808,3.074060,
261.302368,9.504068,2.400929,261.302368,9.966482,1.748768,261.302368,9.475099,6.167458,261.302368,9.718232,3.499068,261.302368,9.594549,2.806030,261.302368,9.791142,2.818793,261.302368,9.577929,3.670747,261.302368,9.581977,3.008406,
261.801025,9.486987,2.586310,261.801025,10.018687,1.921751,261.801025,9.504225,6.443121,261.801025,9.744476,4.001514,261.801025,9.640210,2.509788,261.801025,9.808174,2.762748,261.801025,9.620247,3.699915,261.801025,9.645633,3.421258,
262.299713,9.529846,2.170902,262.299713,10.019575,1.990304,262.299713,9.524200,6.039590,262.299713,9.760278,3.873464,262.299713,9.623834,2.705173,262.299713,9.817881,2.942867,262.299713,9.693668,4.033376,262.299713,9.633224,3.335813,
262.798401,9.568953,2.480188,262.798401,10.065953,2.064664,262.798401,9.539813,6.214582,262.798401,9.815476,3.963300,262.798401,9.679705,2.923220,262.798401,9.835770,3.035786,262.798401,9.645119,3.899225,262.798401,9.660925,3.378825,
263.297119,9.616084,2.519192,263.297119,10.091401,2.054301,263.297119,9.575192,6.298371,263.297119,9.816202,3.902975,263.297119,9.740749,3.042465,263.297119,9.861297,2.760433,263.297119,9.691052,3.805967,263.297119,9.690429,3.199718,
263.795837,9.629786,2.367581,263.795837,10.065888,2.229848,263.795837,9.626025,6.319907,263.795837,9.798529,3.875113,263.795837,9.734103,2.930593,263.795837,9.896219,3.043347,263.795837,9.718787,4.124141,263.795837,9.728895,3.189544,
264.294556,9.629923,2.024470,264.294556,10.148171,2.020492,264.294556,9.610693,6.173182,264.294556,9.854051,3.698358,264.294556,9.739931,3.047731,264.294556,9.904542,2.989834,264.294556,9.745402,4.169671,264.294556,9.757436,3.272756,
264.793274,9.619861,2.452828,264.793274,10.138262,2.186914,264.793274,9.639571,6.135032,264.793274,9.880805,4.029889,264.793274,9.786683,2.935023,264.793274,9.943266,2.913486,264.793274,9.787256,3.925107,264.793274,9.765862,3.386820,
265.292023,9.682878,2.556960,265.292023,10.186715,2.364058,265.292023,9.681778,6.561378,265.292023,9.927614,3.832612,265.292023,9.821973,3.076605,265.292023,9.959632,3.004813,265.292023,9.824174,4.014391,265.292023,9.843142,3.165624,
265.790771,9.758850,2.564531,265.790771,10.214182,2.290117,265.790771,9.684273,6.433393,265.790771,9.914467,4.075100,265.790771,9.854758,2.879362,265.790771,9.976705,2.651792,265.790771,9.800132,4.007578,265.790771,9.815010,3.848990,
266.289551,9.758517,2.652061,266.289551,10.266614,2.570975,266.289551,9.695218,6.320218,266.289551,9.933271,4.172691,266.289551,9.870385,3.112504,266.289551,10.038539,3.311770,266.289551,9.869003,3.963258,266.289551,9.831980,3.671230,
266.788330,9.759104,2.429991,266.788330,10.271593,2.408625,266.788330,9.755989,6.756752,266.788330,10.003162,4.216299,266.788330,9.901403,3.411684,266.788330,10.047353,3.061718,266.788330,9.890942,3.997964,266.788330,9.873226,3.717671,
267.287109,9.757207,2.663084,267.287109,10.309117,2.407757,267.287109,9.750887,6.946186,267.287109,10.004045,4.305191,267.287109,9.929229,3.061241,267.287109,10.083014,3.118923,267.287109,9.908707,4.305317,267.287109,9.937667,3.504602,
267.785919,9.760003,2.617617,267.785919,10.316970,2.423433,267.785919,9.744358,6.855903,267.785919,10.008826,4.218331,267.785919,9.900203,3.502003,267.785919,10.074160,3.111434,267.785919,9.855901,4.112637,267.785919,9.883891,3.849960,
268.284729,9.750550,2.849207,268.284729,10.337606,2.806022,268.284729,9.736077,6.711000,268.284729,9.994090,4.369883,268.284729,9.896728,3.508494,268.284729,10.055037,3.371286,268.284729,9.885298,4.056221,268.284729,9.885285,3.798015,
268.783569,9.809043,2.920060,268.783569,10.321393,2.661468,268.783569,9.756308,6.749761,268.783569,10.030084,4.260596,268.783569,9.912812,3.596745,268.783569,10.037197,3.294199,268.783569,9.918403,4.087880,268.783569,9.894350,3.530879,
269.282379,9.838251,2.487430,269.282379,10.355803,2.797782,269.282379,9.794982,6.628014,269.282379,10.051622,4.283607,269.282379,9.931205,3.468371,269.282379,10.051050,3.262294,269.282379,9.921346,4.176195,269.282379,9.927746,3.700758,
269.781250,9.798458,2.651515,269.781250,10.329594,2.955808,269.781250,9.766883,6.616221,269.781250,10.035034,4.144883,269.781250,9.952598,3.316885,269.781250,10.123113,3.150564,269.781250,9.909895,4.261241,269.781250,9.972951,3.754820,
270.280090,9.831116,2.671903,270.280090,10.353196,2.503699,270.280090,9.761907,6.627836,270.280090,10.057762,4.243313,270.280090,9.964175,3.373679,270.280090,10.084471,3.455072,270.280090,9.911928,4.087536,270.280090,9.953443,3.918185,
270.778961,9.795163,2.634363,270.778961,10.356674,2.542091,270.778961,9.775639,6.670151,270.778961,10.075992,4.035623,270.778961,9.966813,3.126221,270.778961,10.118573,3.126429,270.778961,9.933416,4.205313,270.778961,9.935246,3.661998,
271.277832,9.798137,2.746320,271.277832,10.413671,2.549290,271.277832,9.819608,6.682657,271.277832,10.075331,4.225883,271.277832,9.979533,3.115376,271.277832,10.114600,3.235828,271.277832,9.921545,4.176437,271.277832,9.917284,3.871398,
271.776733,9.824984,2.594783,271.776733,10.422350,2.547180,271.776733,9.757099,6.523502,271.776733,10.170641,4.272550,271.776733,9.946682,2.960778,271.776733,10.093529,3.290081,271.776733,9.946902,3.981459,271.776733,9.921268,3.833510,
272.275635,9.861180,2.194588,272.275635,10.507815,2.290017,272.275635,9.825502,6.743905,272.275635,10.140905,4.026639,272.275635,10.026114,2.968453,272.275635,10.189298,3.077008,272.275635,10.010832,3.912575,272.275635,9.953603,3.396603,
272.774536,9.851774,2.176620,272.774536,10.433125,2.404879,272.774536,9.856615,6.441168,272.774536,10.179332,3.800880,272.774536,10.016742,3.126305,272.774536,10.169463,3.054122,272.774536,9.980732,3.838135,272.774536,10.027001,3.316968,
273.273468,9.902233,2.280216,273.273468,10.480053,2.202553,273.273468,9.831343,6.172597,273.273468,10.154690,3.787110,273.273468,10.008722,3.039366,273.273468,10.205996,3.024216,273.273468,10.030349,4.081384,273.273468,10.006298,3.380583,
273.772400,9.913817,2.009575,273.772400,10.508837,2.197475,273.772400,9.860233,6.186157,273.772400,10.232382,3.742682,273.772400,10.052177,2.768745,273.772400,10.242124,2.869360,273.772400,10.041984,3.838021,273.772400,10.100550,3.180587,
274.271332,9.970742,2.049672,274.271332,10.602322,2.260587,274.271332,9.949818,6.181245,274.271332,10.191082,3.814213,274.271332,10.072767,2.840993,274.271332,10.307199,2.778611,274.271332,10.015960,3.858390,274.271332,10.113002,3.012574,
274.770294,9.981869,2.237285,274.770294,10.579261,2.168233,274.770294,9.955742,6.151109,274.770294,10.267382,4.087381,274.770294,10.079635,2.801045,274.770294,10.307576,2.950167,274.770294,10.134314,3.744421,274.770294,10.102304,3.144471,
275.269257,10.013294,2.497964,275.269257,10.638119,2.466357,275.269257,9.941009,6.317286,275.269257,10.284162,3.957853,275.269257,10.160628,3.368670,275.269257,10.306457,2.972416,275.269257,10.115307,3.612911,275.269257,10.124014,3.499570,
275.768250,10.014188,2.454356,275.768250,10.611611,2.865064,275.768250,9.975246,6.647655,275.768250,10.299719,4.340062,275.768250,10.170961,3.076790,275.768250,10.322218,3.017797,275.768250,10.130376,3.943804,275.768250,10.127056,3.481256,
276.267242,10.030399,2.526488,276.267242,10.585151,2.970194,276.267242,9.993728,6.715975,276.267242,10.330165,4.029756,276.267242,10.129678,3.570978,276.267242,10.306636,3.265670,276.267242,10.082757,4.235981,276.267242,10.181216,3.523879,
276.766235,10.006032,2.713431,276.766235,10.608044,2.649363,276.766235,9.913896,6.922037,276.766235,10.257039,4.400543,276.766235,10.166956,3.298484,276.766235,10.336242,3.173214,276.766235,10.064043,4.267908,276.766235,10.132561,3.647647,
277.265228,10.004792,2.584092,277.265228,10.585102,2.611274,277.265228,9.904597,6.632048,277.265228,10.280161,4.245653,277.265228,10.147730,3.270095,277.265228,10.335223,2.987587,277.265228,10.109696,4.490787,277.265228,10.105461,3.892468,
277.764252,9.953315,2.572982,277.764252,10.547129,2.701087,277.764252,9.898010,6.290992,277.764252,10.254215,3.928137,277.764252,10.134777,3.056087,277.764252,10.237441,3.193338,277.764252,10.076675,4.308796,277.764252,10.092839,3.391082,
278.263306,9.996045,2.378399,278.263306,10.555783,2.454996,278.263306,9.871603,6.153930,278.263306,10.252565,3.828258,278.263306,10.123065,2.703733,278.263306,10.218787,2.984013,278.263306,10.026854,4.166777,278.263306,10.055339,3.261216,
278.762329,9.939985,2.165297,278.762329,10.498442,2.219759,278.762329,9.849624,6.029406,278.762329,10.211142,3.683643,278.762329,10.082016,2.568531,278.762329,10.194146,2.723466,278.762329,10.052549,3.750163,278.762329,10.059053,2.809689,
279.261383,9.870923,2.077407,279.261383,10.534232,1.952073,279.261383,9.768923,5.557842,279.261383,10.210855,3.284558,279.261383,10.055253,2.303214,279.261383,10.153378,2.256085,279.261383,9.989818,3.633866,279.261383,9.994397,2.743460,
279.760468,9.940040,1.666150,279.760468,10.534817,1.875033,279.760468,9.833266,5.484892,279.760468,10.187441,2.778458,279.760468,10.085450,1.918109,279.760468,10.134799,1.950192,279.760468,10.064283,3.527079,279.760468,10.010137,2.420375,
280.259521,9.956617,1.569577,280.259521,10.526265,1.788547,280.259521,9.911112,5.295203,280.259521,10.223910,3.084992,280.259521,10.081268,1.660130,280.259521,10.282694,2.061674,280.259521,10.034933,3.408094,280.259521,10.068283,2.461738,
280.758636,9.965856,1.270503,280.758636,10.611450,1.509843,280.758636,9.908966,4.905338,280.758636,10.243264,2.427781,280.758636,10.150248,1.234448,280.758636,10.240558,1.812677,280.758636,10.067897,2.955228,280.758636,10.126079,2.225588,
281.257721,10.057205,1.047917,281.257721,10.640478,1.461441,281.257721,9.925593,4.746680,281.257721,10.324374,2.455075,281.257721,10.175797,1.484657,281.257721,10.265933,2.005666,281.257721,10.116622,2.747177,281.257721,10.181219,2.005595,
281.756836,10.074177,0.722164,281.756836,10.676466,1.407216,281.756836,9.948130,4.588044,281.756836,10.339953,2.473429,281.756836,10.193066,1.325699,281.756836,10.292734,1.544752,281.756836,10.132297,2.586785,281.756836,10.223579,1.719562,
282.255951,10.093376,0.907207,282.255951,10.706814,0.855281,282.255951,9.968344,4.413178,282.255951,10.345558,2.262437,282.255951,10.243076,0.822934,282.255951,10.307195,1.454926,282.255951,10.196417,2.555645,282.255951,10.225787,1.658122,
282.755096,10.146525,0.737818,282.755096,10.740341,0.662700,282.755096,9.988923,4.269798,282.755096,10.446808,1.908390,282.755096,10.260566,0.900325,282.755096,10.432593,1.495647,282.755096,10.165255,2.430706,282.755096,10.264166,1.262450,
